policy_age_months,claim_amount,prior_claims,risk_score,provider_tenure,time_since_incident_days,weekday,claim_type,region,channel,is_fraud
71.69580707526069,3561.9372751417386,0,0.40208159055315446,69.6984960557802,24,0,collision,W,online,0
87.75353485604352,6678.421047091421,1,0.31489018519223927,54.49054765168118,51,1,collision,S,agent,0
56.46741639513759,4090.1586804424896,0,0.28088839503428675,50.04719756487744,50,1,collision,S,online,0
39.162229914244016,4193.482993027448,1,0.5323152485831286,23.166184986480058,73,5,collision,MW,online,0
66.5326230783239,4082.7034453538654,0,0.40696298347665855,33.41231784538886,15,1,collision,NE,agent,0
56.79022873949383,4374.915328075671,0,0.603400148103603,63.28464012668019,110,1,liability,S,online,0
62.752828761591815,2151.8842710200915,0,0.6688602431948477,87.20583773497505,18,1,collision,MW,online,0
74.94803490721118,1640.1896997200809,0,0.17232478386403616,50.82555347523905,60,6,liability,S,phone,0
50.1388943818569,9611.998994014333,1,0.7836988525729031,62.754194237362434,81,6,theft,S,agent,1
47.573624880156444,5579.956235792868,0,0.5868743196754953,45.895223211164364,19,2,collision,W,online,0
121.83381290630557,3549.008743661809,0,0.5853818886630845,60.49546950057925,59,6,collision,S,agent,0
66.8111767603008,9301.7271669663,2,0.5872627201869733,47.04961130686577,99,1,theft,S,agent,1
79.1861877230759,27409.410841843746,0,0.47639823481523785,35.195162292838525,46,2,liability,S,agent,0
73.52473107555159,1998.1275819688867,0,0.30240597092451943,82.5591646004729,82,0,collision,W,online,0
79.51072318424073,4801.23698036685,0,0.47911195168273596,24.308979934685254,83,4,fire,S,agent,0
63.443053531585065,7334.050096689844,0,0.07173497609564829,15.37456421688554,12,5,collision,W,phone,0
76.33968736524228,1848.0728473066097,2,0.7584737577425342,33.53659023146302,24,1,collision,NE,phone,1
45.611107060359316,1966.5591491059254,0,0.39171009138539753,38.62053304491465,6,2,collision,MW,online,0
31.20264467724008,8705.196763040867,0,0.5358221544179195,41.4120274773578,49,0,collision,S,agent,0
41.82766732317438,4757.47053343312,0,0.2938682165118735,23.9042773637856,26,0,theft,S,agent,0
54.111603684395774,3241.492746999694,0,0.6804647764596208,17.151365312128224,58,4,collision,MW,agent,0
51.822525652852974,1836.439276777911,0,0.5039251538864234,38.731794924188335,23,3,fire,S,agent,0
56.89475669763941,5977.601355164572,0,0.6711148845723446,29.433190295711192,21,5,fire,W,online,0
44.73886564348247,2119.8392679714784,0,0.6686228735637542,23.82334549598685,72,3,collision,S,agent,0
26.933770314719382,2666.7929335129797,0,0.2458945730728106,40.094964844155314,20,6,collision,S,online,0
49.685158548280874,2769.8813852764224,0,0.4640202954343148,64.31446293036457,82,5,liability,S,online,0
34.88061577499422,4010.5427032204084,1,0.43667833065865513,49.1916094849033,69,6,collision,S,agent,0
56.11138229858656,2538.526265329245,0,0.35553542100241287,32.30623606230168,64,2,collision,S,agent,0
64.42014383248444,2779.605204854989,0,0.6212234321152019,41.199830141202355,83,6,collision,MW,agent,0
49.37322720584302,8664.509305048141,1,0.49432872517337617,20.350609438904996,6,4,collision,S,online,0
38.35980912083525,5435.630303724664,0,0.5346750014235421,42.740859322126596,60,0,collision,W,online,0
57.830026475387164,4960.326202995603,1,0.47062589036325264,24.951306371627986,110,6,liability,W,phone,0
124.22294872386081,6385.077490196291,0,0.5209843444355995,37.97636095344566,41,1,liability,MW,agent,0
66.80134054181342,2603.4571814951987,1,0.430087851179823,67.90006193247473,73,0,collision,S,agent,0
68.41255281194924,6112.446204166752,0,0.6689489611111116,30.627017366938645,19,6,collision,W,agent,0
47.70854868449791,6349.229211472738,0,0.5495186893473607,20.213706477232137,50,1,collision,NE,agent,0
42.85053504679083,2659.2423683790475,0,0.2734735508622304,16.3142896681242,80,2,collision,W,agent,0
79.57071534257975,7030.532333290542,0,0.5365626055270062,9.90325785857175,57,5,collision,S,agent,0
23.620728118083875,5661.318359464373,1,0.4751595393060837,36.61416130592122,11,1,liability,S,agent,0
44.28693651440035,5752.527881529141,0,0.5734744302514329,47.19468005920746,71,0,collision,W,agent,0
94.31165389176533,13356.282147077241,0,0.49068332200399206,48.74920571610208,103,5,collision,W,online,0
55.00604142915143,5289.163300502313,0,0.5327304161061326,28.02722432431109,6,2,liability,W,agent,0
32.53563676873627,2824.1216770353935,0,0.5837152915797142,55.33677035614342,87,3,liability,S,agent,0
65.03480382933768,5314.436718414739,0,0.6849358114515243,16.151448870142193,112,4,collision,W,online,0
49.477448476867266,4954.06393674386,1,0.5067424903770646,13.183069766738077,63,0,liability,S,online,0
30.03474679023361,2526.925336536075,0,0.5338025630518095,53.38739586043701,113,5,theft,W,online,0
61.063391227746465,1459.1596027110704,0,0.7589241829566034,19.771940104236048,35,6,collision,W,agent,0
58.13964291498335,4726.357601033894,2,0.5887561345096956,28.593600894749333,38,0,liability,S,phone,0
57.058908548304416,8654.793586149606,0,0.0,40.6888834629099,25,5,collision,S,agent,0
66.49318340044019,8703.839088163208,0,0.33509741831705137,26.048525420557862,77,1,theft,NE,agent,0
37.527973375016835,5822.644193791674,0,0.4920594629362213,25.499114953857134,43,3,liability,S,phone,0
63.044029227821895,12607.247156929983,1,0.6047443357651848,52.66042054027307,21,1,liability,MW,agent,0
59.492843463776936,5457.263005180892,0,0.6992253723858872,35.29380426952096,60,6,collision,NE,phone,0
79.01953061647836,4366.338468226756,0,0.24798857453453796,53.63877077904098,12,1,theft,S,agent,0
44.09403139369118,5554.950923537907,0,0.38634110611156636,18.15196553072408,71,1,theft,W,agent,0
83.55740679220737,3165.866422037484,0,0.544029541907576,29.8214730839452,110,1,collision,NE,online,0
73.10802008658567,2297.6271716602946,1,0.44649595399792946,59.29362300624444,48,0,collision,S,agent,0
54.30644142840407,2731.9433906092427,0,0.5024336209649374,46.89958335772343,101,3,liability,NE,online,0
57.04756349115019,3686.305921733484,1,0.46202165225620956,35.55423151106817,63,1,liability,NE,online,0
24.30825075718859,8264.311215483169,0,0.557864709448615,65.81239903458226,63,6,theft,NE,agent,0
56.52961778060134,2062.6844208237653,2,0.7486143173691445,62.39688580080354,107,5,collision,NE,agent,1
71.45586465234337,2739.5693457811517,0,0.4586336088377728,41.569845666677594,80,5,collision,S,online,0
51.5913339992396,7967.89841040874,0,0.4429274689051125,46.79382323351472,9,3,collision,NE,online,0
78.95454181552552,3967.5244261163266,0,0.5471851175164446,15.233391171700319,78,4,liability,MW,agent,0
65.39722979186014,4360.759264201514,1,0.5141973483303864,26.91905728287689,115,0,collision,MW,online,0
103.86417755194736,3925.0340977107753,0,0.8666971554775615,66.12294910099142,62,0,collision,MW,agent,0
45.11087890198288,15670.961092430043,1,0.4536811114035234,21.636988908326085,43,5,liability,S,agent,0
69.22985390565704,6878.648759238551,0,0.5914410009930294,22.62773682896575,93,0,collision,S,agent,0
35.218692690621424,5716.847046405175,0,0.4089344089485589,30.218243428225332,35,2,collision,S,phone,0
53.12472295241997,5532.915864179551,0,0.4457335538140632,15.392960521012547,18,1,fire,NE,agent,0
66.63698666496485,6283.5220656050315,0,0.3532007769476373,48.56284597858929,49,0,theft,S,online,0
70.6246660888664,14897.166405743987,0,0.5413918784183545,18.994878265758807,58,1,liability,S,agent,0
50.29366907847647,3927.0417541122824,0,0.3057960895093336,36.4514964322176,118,5,fire,NE,online,0
81.75965757637617,5438.332026980637,0,0.5055106113543576,53.66629282099601,57,1,collision,S,phone,0
87.55456644608303,5001.42700431021,1,0.6725110276288866,31.74889771434518,112,4,collision,NE,phone,0
45.281972207149195,8451.08148939228,1,0.5965386397618212,58.27708057202757,28,5,collision,NE,agent,0
53.66490103407482,13669.52739309463,2,0.48079294627777197,11.692403169164585,98,0,collision,MW,agent,1
51.85162815014445,3453.1682699140006,0,0.7938406539950406,46.812667738322595,79,0,collision,W,agent,0
47.6962003340904,6450.235172805995,0,0.3866326236495396,50.30907996314933,0,6,collision,NE,phone,0
85.7202569458091,5462.869753406318,0,0.7394655153181353,68.91180486434473,68,3,liability,S,online,0
85.39163282475062,2131.036088551107,0,0.3981104486411367,5.51972463487959,56,2,collision,NE,agent,0
52.42050945240754,8796.373811944673,1,0.5767733849865074,56.2681208974802,87,5,collision,NE,agent,0
69.12014466917287,12557.130915456071,0,0.3836443838939141,27.438158972418417,53,3,collision,NE,agent,0
78.65290640228415,8037.103587708985,0,0.5486479560871991,41.460755484983,22,2,collision,W,online,0
61.33020146450819,3363.515843114887,1,0.6903563684666887,31.332559167361154,57,2,liability,NE,agent,0
51.12803761860222,2177.548532571252,0,0.4279940847282272,38.1326602224091,12,4,fire,S,online,0
44.22189222954363,7220.341040540811,1,0.7227872225503382,89.19944183948361,106,1,liability,S,agent,0
71.2511059688649,2571.7478442637275,0,0.48029969175077875,26.18786542249311,78,4,liability,NE,online,0
36.20276838665444,2730.1692220798986,0,0.39652707551416283,50.17072600855259,83,6,fire,NE,phone,0
51.57701716421073,5572.501782670882,0,0.7237922874880091,23.635253409014325,66,1,theft,S,agent,0
48.69549972396447,7642.675417570774,0,0.39412641484268984,71.07349272004761,22,4,collision,NE,online,0
35.44585758652212,4017.0869248251965,1,0.21437299556166795,34.40531922686816,0,4,collision,MW,agent,0
55.04093812203274,4341.635540045486,1,0.2420452971286515,76.62644736847655,21,1,liability,S,online,0
53.29228861189101,4595.611535450302,0,0.5902533762846737,24.45689447899035,22,2,collision,NE,agent,0
41.201146036978706,2836.6076233071194,0,0.36280848813807687,50.31128136550492,28,2,liability,S,online,0
84.63709287579022,3912.4876840710513,0,0.45656986473662736,40.58807757845976,104,0,liability,S,online,0
71.41271488984098,1862.197091977844,0,0.4484161230704603,45.28634054019005,27,6,liability,MW,agent,0
57.34333638216425,7640.8871918231625,0,0.6889326346300206,42.46014252982885,14,1,liability,NE,phone,0
74.93658982747502,26185.238221870055,0,0.5935784143006879,26.139753377161977,16,6,liability,S,phone,0
80.66728855041119,5095.175317170912,1,0.5938022498944544,22.2765786601543,77,6,liability,NE,phone,0
85.90720002295241,10043.04472593546,0,0.5736906614173373,52.49738372087564,4,5,theft,S,agent,0
45.02448195111005,4200.730100115751,1,0.4478792329140898,48.00649993659491,79,3,liability,MW,agent,0
74.92708378144061,2191.0411398361675,0,0.36331763159208813,23.565599492837524,71,1,collision,MW,online,0
53.36508216613417,18971.904880470265,0,0.3239756524437346,23.400986829792213,47,0,theft,NE,agent,0
60.648382806525916,2959.0009935589696,0,0.558258577701469,88.82675008632499,49,5,liability,NE,agent,0
45.769031378202875,8675.386172476701,1,0.4361634143934493,32.39302167782452,0,1,theft,S,agent,0
56.47422979258662,5595.03593777656,1,0.6279991986507373,13.700085712257872,2,1,collision,MW,agent,0
75.28241371940388,10019.670187340875,0,0.468784027459635,52.070450062987,73,1,collision,MW,agent,0
93.05875062697726,4720.885870472207,2,0.5826588530657404,11.197222520056561,63,2,collision,W,online,1
54.693814260673484,2444.73954050902,0,0.7470071276742003,46.79680628474719,63,5,liability,NE,agent,0
41.64029435202707,3298.359711595956,0,0.813408824043318,88.95963897635093,100,5,liability,W,agent,0
97.69605211584737,20157.635955413018,0,0.478038500222511,37.411721215707715,55,2,collision,MW,online,0
44.44901266395354,5953.932351531585,0,0.598209537491453,33.30897149105693,37,3,collision,MW,agent,0
31.45001851172988,18150.391100112134,0,0.2475025331972608,23.95235587610141,41,5,theft,S,agent,0
46.96363725784637,3942.070560577969,2,0.339976164005733,32.967095789898224,104,1,liability,W,online,0
25.100144790844233,7542.376913365706,1,0.515661815041045,31.250518102847824,103,3,liability,MW,phone,0
79.36209379437317,2274.81241461376,1,0.6149692748573785,29.13522664684026,44,3,collision,S,agent,0
29.351462944741755,5003.357491556947,0,0.4127912704871568,22.60999844788162,100,6,collision,NE,agent,0
43.47935167848101,18654.815754165014,0,0.37108164479065076,76.75766091527255,78,0,collision,MW,agent,0
38.09141578968703,3070.8533345342403,0,0.3806792484455594,72.27132602441102,53,6,liability,W,agent,0
58.81569548493044,3247.9329845846055,2,0.6189988408435528,39.34400898157629,37,3,liability,S,agent,1
93.07394030495107,8075.224782165803,2,0.5175866613074157,29.655122213002205,74,0,liability,MW,phone,0
65.79263361568277,5264.637700669093,0,0.5493021362189067,18.82183561529779,50,3,liability,MW,agent,0
36.00617986423875,15331.685085867068,0,0.54402198467735,50.19747063476836,30,0,collision,MW,online,1
109.11085217361571,4253.243378488351,0,0.5813075728607113,113.41263937187345,28,4,collision,MW,agent,0
63.27359864076776,5121.869306640423,0,0.49835334911690454,37.67393202061524,70,2,collision,NE,agent,0
76.7140025737366,5943.844633795755,0,0.5527946760967494,28.57385880970153,34,0,collision,S,online,0
33.40322827892003,2577.4129372641087,1,0.5502800752290583,44.259176543993384,13,0,theft,S,online,0
102.63426672861104,2254.832155948432,0,0.2211849777426713,33.828022906599706,43,5,collision,MW,phone,0
49.982946846217544,2134.8263366834103,0,0.5886924736186905,33.01371549702044,59,6,liability,MW,agent,0
32.46554077937498,675.389450547707,1,0.5294209132741972,16.29811134149472,87,4,collision,S,agent,0
61.07510890826374,4670.312211933207,0,0.5098427476189171,28.119482915274194,115,5,collision,MW,agent,0
76.70179130329767,2252.0103281336137,0,0.35033704188385384,19.23449056100782,105,0,collision,MW,online,0
69.0031862994622,3556.7187332583044,1,0.4507254056522197,50.007450033371725,10,6,collision,W,online,0
68.60629861991478,9063.827264993262,0,0.4798885420387309,21.288457160235787,11,5,liability,S,agent,0
67.00022420149054,2786.2864513744166,0,0.1588223399431689,7.1402932783001125,54,3,collision,NE,agent,0
59.29300615199301,7434.506567376427,0,0.4942010187267968,45.462383652714244,7,3,theft,NE,online,0
33.36008331919051,1904.3199722620957,1,0.4755279209814603,58.278376747965005,56,2,collision,NE,phone,0
53.10655881113839,3258.420523216753,0,0.5632357300902394,43.40000559331249,109,6,liability,S,online,0
50.736304448871024,13969.593769673464,0,0.45603125320527993,30.66912324606343,74,1,fire,S,online,0
86.02294158491966,3802.0848400688774,2,0.4598167678078391,63.52053188405057,76,5,fire,MW,agent,0
79.40118229855831,10643.307812886667,0,0.4928946431181553,27.685247559481887,21,4,liability,MW,agent,0
48.570149610817126,20196.11767806886,0,0.23451832932530778,43.11521068271426,51,2,liability,W,agent,0
72.69913653695889,3822.608653912541,1,0.3968738862804343,55.25440342776158,97,5,liability,NE,online,0
55.566634137002275,3296.3193609520777,3,0.5162151535435257,40.37504228962856,13,6,collision,W,agent,0
31.494203364515116,1344.5930834535077,0,0.2895662804438729,50.15700390560866,43,2,collision,NE,online,0
24.405249833988442,5855.179559237341,0,0.47529254503065643,31.391301650544182,108,4,collision,S,agent,0
69.86350650091877,6170.634937795911,0,0.38699402967508856,25.030981354018454,72,0,theft,MW,agent,0
39.66477089980741,7804.377001398916,0,0.3686290312091264,33.497426142262185,23,1,collision,W,online,0
39.60702933088116,11325.478317084919,1,0.5805401467649324,29.784242013442558,91,2,liability,S,online,1
44.852692504000274,2655.6681108165894,1,0.3012560631828153,23.436532875324595,73,5,collision,S,agent,0
70.36870508958887,15103.211765274571,0,0.4166289018436962,26.848794027315105,46,5,collision,NE,online,0
79.7591740211536,4150.292138622193,0,0.24438671684129934,33.40577904701258,18,1,collision,W,agent,0
79.19648622443393,6113.174321779479,1,0.42197787498649025,55.230171167397955,80,1,liability,S,phone,0
30.231788771510224,4719.973539256106,0,0.19506557637529776,29.83864761841316,110,2,collision,W,agent,0
44.222056521141646,3093.8962111969986,0,0.5114016782870194,35.81158617418005,41,3,theft,NE,agent,0
41.880783945062326,2393.955637759465,0,0.6532793869409966,41.283762483357556,42,6,liability,NE,agent,0
70.35214955676744,5575.752867419092,0,0.4549818918301404,48.16426845586483,107,4,collision,S,agent,0
31.400625117579786,2755.8976157688903,1,0.5164230957554771,35.87454360856563,82,6,liability,W,agent,0
44.453102403046486,4305.942363743484,0,0.3710237714618977,97.07881025870995,1,5,theft,S,phone,0
54.26014665019591,3838.014627849356,0,0.40042041839692866,31.24062485105932,53,0,liability,MW,agent,0
72.42420938219486,3954.6454674388115,0,0.567119606200379,29.21743320378073,42,1,liability,NE,online,0
57.65074089513126,1669.7166681130898,1,0.3633390818577041,26.090949313912283,7,6,collision,W,phone,0
63.18951323737067,734.9002782185511,0,0.35454760315069644,50.68432314540577,85,3,collision,S,agent,0
53.619130378030114,8130.906243021596,0,0.18264542491513563,30.713814054533415,68,5,collision,S,online,0
77.02309212763782,9655.633620001128,0,0.33279750240893874,14.305225934520777,108,2,theft,S,agent,0
79.54550784219249,1056.7854050983285,0,0.40421853292441007,24.066113470556846,55,3,collision,W,online,0
66.99041277872135,6316.447847803631,2,0.25023360298630826,19.621580403180452,119,6,liability,MW,online,0
79.65206595539736,5599.000173777511,0,0.4728131990138562,23.07000666331125,35,0,collision,MW,online,0
121.38136159989956,2220.6660980104825,0,0.5321657053915498,29.369459274616812,17,4,collision,NE,online,0
72.0130123314436,8422.947999608969,1,0.3705322657656717,41.936830323855624,68,5,theft,S,agent,0
56.17091124314058,9729.48628979873,1,0.48953892180861913,36.943088883542686,49,0,collision,NE,phone,0
63.66402746443313,9280.0594763358,1,0.4140987573774438,26.365487178123566,71,2,collision,NE,agent,0
82.31000219796213,14001.25374055706,0,0.7091199089237987,45.81101774646934,1,6,theft,MW,agent,1
49.78635825805891,8955.793555310338,1,0.2391602386009684,29.696544730127968,56,4,liability,S,agent,0
48.47894675722759,2984.3100855323833,0,0.6137048199405601,53.420909806684186,86,3,collision,MW,agent,0
63.313461832841014,4966.264429517474,0,0.5405368816550541,29.383953401316802,53,2,collision,MW,agent,0
55.83651050990822,6193.545389365365,0,0.3310821935168359,23.600191698744695,68,3,collision,NE,online,0
41.74339052355747,12226.686783786952,0,0.48024857899560464,20.474097345854123,12,1,liability,W,agent,0
60.15199639791151,4227.384036770496,1,0.5224808653022133,45.66482846054237,8,2,liability,S,online,0
87.86088849811881,3363.0642790565403,1,0.658780197472245,33.89200236822486,56,2,collision,S,agent,0
66.26454097820405,1821.8966992360195,0,0.5282457520074124,41.70922970140099,82,6,collision,S,agent,0
38.9799822184267,8298.731914669246,2,0.2367125628807903,73.18351191098073,61,2,fire,W,agent,0
69.66461528332366,5571.94745200298,0,0.5029576619589309,45.37232071675607,33,2,theft,NE,agent,0
52.14872494650879,2922.1707216455648,0,0.6014363307319767,42.3520405407139,51,1,theft,NE,agent,0
106.98006556007493,7803.455044058037,0,0.7914735449107272,56.78695195876943,28,5,theft,W,agent,0
67.8703490488881,4007.417613093042,0,0.3698576203333935,27.008764636517387,111,0,liability,MW,agent,0
46.850820973544295,2219.76408688195,0,0.747355802605885,51.66413659669372,4,4,collision,S,agent,0
71.36176972165845,10921.470169280346,0,0.5136987665691388,29.65399417862567,113,1,liability,W,online,0
61.53976921531918,1425.3066093683924,0,0.22730691653479307,37.03791459185447,114,0,collision,NE,phone,0
85.03565018372075,5357.6368519465095,0,0.7320618810139645,70.21426972817444,77,2,collision,S,agent,0
48.39591807948392,4598.603253854983,0,0.37414741814530555,31.92683493753598,78,4,theft,W,agent,0
67.81976162926468,1838.575389903118,0,0.617323672493037,47.65820542241901,24,6,liability,MW,agent,0
33.3724730224497,5974.463190866866,0,0.34065250287345966,42.685246499019634,71,5,collision,S,online,0
59.31292121354922,3241.9218849788194,0,0.6646777047925333,71.30948689065606,119,1,collision,W,agent,0
38.6293988675954,13496.016514445058,1,0.5343273465399159,25.29671094315319,22,6,collision,MW,online,0
60.88618557027071,8976.95369262123,3,0.40152093503373315,15.267737798216897,102,1,liability,NE,online,0
65.19048682013366,5612.1723952000775,2,0.3644472957970044,20.16508842719757,38,0,collision,W,agent,0
66.97604783572976,1102.1094869923286,3,0.3923296199756653,40.53074113687569,96,3,collision,NE,agent,0
48.372259616661914,3521.323796678749,1,0.38241943049013694,29.831383746269207,51,5,collision,NE,agent,0
59.89118953055102,3362.1826035548474,2,0.25207933994886783,58.524525733862944,113,4,collision,S,agent,0
81.52332153172412,10160.0423822945,0,0.314041768577287,38.0838089456118,21,0,collision,S,agent,0
96.48713353183268,5468.629383651154,0,0.7972338825567172,24.800056872538807,69,4,collision,NE,agent,0
60.55109415461641,5944.0044154932575,2,0.4319578615960413,32.79675430087133,67,2,liability,S,agent,0
82.25952738206112,9049.108565047616,0,0.5323811045423781,7.761662063390999,5,2,theft,W,agent,0
42.926433118650294,13074.316937380974,1,0.4053554281017232,41.25589772994815,88,2,liability,NE,agent,0
50.801662527192235,11793.374409989421,1,0.6648513214255731,52.996980620713714,41,0,collision,NE,phone,0
62.68410292903583,6820.708471425508,0,0.6194837532332278,64.56396542513185,77,4,collision,MW,agent,0
55.954434699971344,4175.132220443752,2,0.41386297174100695,22.662462039968453,38,2,collision,NE,agent,0
54.07929818694189,6380.2508788544465,0,0.3684770736601322,43.823948114356654,74,6,theft,W,agent,0
79.41856726288871,4818.438872421403,2,0.32043906215506684,67.0561475117816,17,3,collision,W,phone,0
40.664372265376045,7876.201235172428,0,0.37243126858439835,15.395292306360945,88,6,liability,MW,agent,0
41.99274714538477,3495.854029288476,1,0.5772203680889362,9.001188862102607,80,1,collision,W,agent,0
36.61219043998082,8451.312609909874,0,0.4337991422504746,40.575965785610514,97,2,theft,W,phone,0
63.29412236473367,5053.863733249449,0,0.3688756850837839,61.74340348901899,52,6,theft,MW,agent,0
52.1260147883727,6195.8075165821865,1,0.3909077344164703,97.06554235735726,117,3,theft,S,online,0
76.88486370910302,2397.6337989221083,0,0.6831676687919923,51.931697632936626,104,1,liability,S,online,0
61.55007321496234,4170.659108659131,1,0.42045872391175615,34.38912251276686,97,5,theft,NE,online,0
48.00646889399894,6424.769355319434,1,0.5738895521965741,36.646612789993284,65,2,liability,MW,online,0
45.63790410788107,4405.565125947875,0,0.5429313950706879,40.74635366668103,109,5,theft,NE,online,0
24.477408698760073,1202.2169478998655,0,0.5129571264867615,73.92622845714341,46,4,collision,S,agent,0
54.86178574595662,2343.9113806406335,1,0.4145345700853047,38.9668896641214,105,3,liability,W,online,0
38.81063168504086,6033.539548604654,1,0.6898506255601592,19.89981128372909,82,4,collision,S,phone,0
80.03540609982588,12119.470802134534,0,0.5671236971599719,23.945463535412472,67,5,liability,MW,phone,0
51.30731655642245,4274.604284332045,0,0.4702527043528975,42.14090421649906,69,6,collision,MW,agent,0
34.52044917974875,3665.209892892789,0,0.38638779322338385,30.36741084003483,107,5,liability,NE,online,0
85.21101578513255,9240.525968905582,0,0.3753972813218914,34.14414677101011,59,3,collision,MW,agent,0
55.12470926041026,4947.00391649311,1,0.6764237254855303,50.39345054340976,116,3,theft,W,online,1
69.52556203957754,7675.987124068032,0,0.6134856890263827,36.45152808047826,17,2,liability,S,phone,0
48.227109655366355,4115.720335862218,0,0.7739028015083605,42.60340201018386,12,6,liability,S,online,1
86.18473017538248,3851.7487199917946,0,0.5360562458530487,24.383409929170355,59,2,collision,MW,online,0
43.65313785721627,8047.968499506986,0,0.5799085442191269,43.1429902407506,96,1,theft,S,online,0
52.11813518069415,7357.654227342787,0,0.15638428797809434,37.18376946640176,51,3,collision,MW,agent,0
30.869010319679326,4054.1945187771266,0,0.5838758390612004,49.35316021905672,39,0,collision,MW,online,0
85.48494434087638,2503.561621209662,1,0.6381121542760488,60.165921004991645,74,2,liability,MW,agent,0
46.28040860832872,1805.3159501741295,0,0.7140116411788978,67.62201494172014,98,4,collision,MW,online,0
63.775422759250176,1953.7867463519867,0,0.12835835582700536,30.594783905293575,86,1,theft,NE,online,0
66.66361247702119,3361.2172983431533,0,0.2457450368183563,27.670777494123435,22,2,collision,NE,phone,0
80.84644712895926,5942.921847547101,0,0.583076455071488,20.472786012614367,39,0,liability,NE,agent,0
62.23325576238145,1809.1590046935398,0,0.5279559301645954,15.743614963741855,63,6,liability,S,online,0
56.179376271214515,1881.4043898816797,0,0.2748904926438095,33.79140728447377,29,5,collision,S,agent,0
78.11324092225576,6164.341765863622,1,0.5634175256535653,64.49965583045662,115,3,theft,W,agent,0
66.3070469468376,12597.291171651254,0,0.4544890703555318,39.30563809278647,18,2,collision,NE,online,0
53.4093525574769,9445.278333947814,1,0.36672571378729707,44.73581659127071,78,2,liability,NE,agent,0
86.75408546184983,1627.855648873158,0,0.3471273577692322,74.58808711157955,68,1,liability,S,online,0
67.9585050813036,6216.9827046523205,0,0.37495302143680215,53.89243823236803,41,5,collision,MW,agent,0
37.73252745547715,8720.90977765189,0,0.37606560298152664,72.27128024761787,17,4,collision,S,agent,0
91.91045196289714,3651.321661647121,1,0.24969638443184514,18.046608910505558,84,3,liability,S,agent,0
47.82948654406307,4263.628619974152,0,0.7590768904974786,38.97641379319642,36,5,collision,MW,agent,0
80.71491369123285,6003.536609918543,1,0.7264758417971378,29.534850367415572,48,5,collision,W,online,1
34.724162150339225,6585.883635214256,0,0.6625113922278066,11.08259414197325,82,3,collision,MW,online,0
77.95460033960472,6162.722766181898,0,0.4755379583217359,24.414169865583816,19,6,liability,S,agent,0
38.488141751690165,7589.8598727391045,1,0.367575409952284,24.534707806958902,67,6,collision,NE,online,0
61.70113582091537,5593.67883298463,1,0.23157767393863488,52.33264546169382,114,2,collision,NE,online,0
67.34933538880875,3376.2128886165806,1,0.6006414976490554,16.530799937323877,30,6,collision,NE,agent,0
53.77746669723348,3760.25872007491,1,0.4416210778566329,16.992825269461196,9,0,theft,S,online,0
58.30838123006188,3079.422057977486,0,0.7576143999758205,31.239130083800653,63,3,fire,NE,online,1
41.14755873026071,3727.0201555720196,0,0.5065963496078287,61.0991566488568,8,6,collision,S,agent,0
75.29568840231325,6884.547833035444,0,0.5002787672395581,45.09332657656059,113,5,liability,S,online,0
62.754120950983115,3091.28308467885,1,0.3556354010462326,47.15594068944465,105,5,liability,MW,agent,0
43.57044892091942,9339.185287743156,0,0.7685198181341318,30.204519992651782,8,6,theft,MW,phone,1
63.521403914028014,2716.2522578532185,0,0.1714947255510032,34.95968662185547,117,5,collision,MW,agent,0
64.15357831024343,5552.171562880066,0,0.4963896452776156,28.67169880617567,9,0,collision,MW,agent,0
59.203511681112005,8115.197740724391,1,0.3809240057921622,23.170400384758054,30,5,collision,NE,online,0
24.583052985218153,6433.539417131511,0,0.6300222057559643,66.3294547820818,37,6,fire,W,online,0
51.28634798156924,1622.1579363983662,0,0.49788147942282984,22.450826455675383,21,0,theft,S,agent,0
74.92306207021086,5323.862713853898,0,0.37176818427425035,34.6203354349326,15,3,collision,MW,agent,0
68.55301172626328,3156.8270405686803,0,0.5325175356445605,36.29346167977443,89,0,collision,MW,agent,0
67.89201612996294,2223.1123097551454,1,0.6850708556109172,36.3106761311029,8,2,theft,S,online,1
62.60096177616313,5617.98513848572,1,0.5475508571618345,24.49507552424795,82,0,collision,NE,agent,0
77.72423774498165,2323.0673942911367,0,0.5927932428676226,38.132530373680886,42,4,collision,S,online,0
47.73657820638549,5692.392287226984,0,0.6526239066014187,42.30539299261573,105,4,collision,S,agent,0
44.479416194084145,11773.248707187706,0,0.4415358362007676,67.7915875684435,114,3,liability,S,online,0
99.52450667011166,5891.956345550696,0,0.7482664678800348,43.485471362092845,114,1,liability,NE,online,1
46.1237131870802,4274.035129971282,1,0.4928533323410556,38.071084612127194,26,6,liability,NE,agent,0
37.290436292535745,4463.004987427111,0,0.4864694027982122,41.783295479558056,48,2,liability,NE,agent,0
53.46474424590438,8504.847572532393,1,0.7925244423175136,18.859664383981173,68,1,collision,S,online,1
59.90048135861111,4091.4001306693617,0,0.4631423798689142,33.714736745876365,41,6,collision,S,agent,0
77.88630144185719,3717.4141270373743,0,0.600908026733126,29.842680445825966,78,4,liability,NE,phone,0
51.32197783720873,2810.7622040856313,1,0.2372381989488631,55.61273102336334,16,5,liability,NE,agent,0
51.184223848070374,2874.279654624732,1,0.2889927579395255,89.71040425571127,51,0,collision,S,agent,0
58.1229499242105,8399.655200416517,0,0.6498883771419076,23.79297566706984,75,4,collision,W,agent,0
